2025-08-23 05:08:22 INFO  [JavaFX Application Thread] com.zaxxer.hikari.HikariDataSource - CMS-Pool - Starting...
2025-08-23 05:08:27 INFO  [JavaFX Application Thread] com.zaxxer.hikari.pool.HikariPool - CMS-Pool - Added connection org.postgresql.jdbc.PgConnection@1dca1858
2025-08-23 05:08:27 INFO  [JavaFX Application Thread] com.zaxxer.hikari.HikariDataSource - CMS-Pool - Start completed.
2025-08-23 05:08:29 INFO  [JavaFX Application Thread] c.c.c.utils.SessionManager - Session created for username=mw1 userId=6748e77d-a21d-4fee-94ad-a0532bd88c68 schoolId=9d47203f-4e54-47ac-a560-eeb277794e76 schoolName=main campus role=coordinator
2025-08-23 05:08:29 INFO  [JavaFX Application Thread] c.c.c.controller.LoginController - User 'mw1' logged in successfully (userId=6748e77d-a21d-4fee-94ad-a0532bd88c68, schoolId=9d47203f-4e54-47ac-a560-eeb277794e76, role=coordinator)
2025-08-23 05:08:29 INFO  [JavaFX Application Thread] c.c.c.controller.OverviewController - Initializing OverviewController
2025-08-23 05:08:29 INFO  [JavaFX Application Thread] c.c.c.controller.OverviewController - totalTeachersLabel: NOT NULL
2025-08-23 05:08:29 INFO  [JavaFX Application Thread] c.c.c.controller.OverviewController - totalLearnersLabel: NOT NULL
2025-08-23 05:08:29 INFO  [JavaFX Application Thread] c.c.c.controller.OverviewController - todayAttendanceLabel: NOT NULL
2025-08-23 05:08:29 INFO  [JavaFX Application Thread] c.c.c.controller.OverviewController - attendanceThisWeekLabel: NOT NULL
2025-08-23 05:08:29 INFO  [JavaFX Application Thread] c.c.c.controller.OverviewController - attendancePercentageLabel: NOT NULL
2025-08-23 05:08:29 INFO  [JavaFX Application Thread] c.c.c.controller.OverviewController - availableCapacityLabel: NOT NULL
2025-08-23 06:16:12 INFO  [JavaFX Application Thread] com.zaxxer.hikari.HikariDataSource - CMS-Pool - Starting...
2025-08-23 06:16:15 INFO  [JavaFX Application Thread] com.zaxxer.hikari.pool.HikariPool - CMS-Pool - Added connection org.postgresql.jdbc.PgConnection@50d88134
2025-08-23 06:16:15 INFO  [JavaFX Application Thread] com.zaxxer.hikari.HikariDataSource - CMS-Pool - Start completed.
